English Word,Part of Speech,Odia Translation
 prize , Noun ," ପୁରାଶ୍‌ କାର୍‌, ସାମାନ୍‌ "
 problems , Noun , କ୍‌ 
 procession , Noun , ମୂଲ୍‌ ନାରୂର୍‌ 
 proclamation , Noun , ସାର୍ର।ତୋର୍‌ 
 profession   , Noun           , ଏଓ୍‌            
 professor    , Noun           , ସାଦ୍‌           
 profit       , Noun           , ଲାବାମ୍‌         
 promise      , Noun           , ମାଟା            
 pronunciation, Noun           ," ଗଟି, ଟୀକ୍‌        "
 property     , Noun           ," ସମ୍, ସାନ୍‌ ସ୍ରାମ୍‌, ବୂମ୍‌"
 prophecy     , Noun           , ନାଡ଼୍‌ ଦିନା ମାଟ୍ଟା 
 prophet      , Noun           , ପାରାମେଶ୍ରାରିନ୍‌ 
 propriety    , Noun           , ଆଦିକାରାମ୍‌       
 prosperity   , Noun           , ମେଲ୍‌ ତା ନୁ      
 prostitute lady , Noun        , ବୋଗା            
 protein      , Noun           , ସକ୍‌ ତି ଦର୍‌ କାନାଙ୍କ୍‌
 teeth molars , Noun           , ଗଗୋ ଗାୱ୍‌ ଗା     
 connective   , Noun           , ଜୋଡ଼କା          
 public       , Noun           , ସାର୍ଵଜନିକ         
 public       , Noun           , ସାର୍ଵଜନିକ ସ୍ଥାନ   
 grain        , Noun           , ଅନାଜ             
 wrist sound  , Noun           , କର ସ୍ଵର          
 pulse        , Noun           , ନାଡିର ଧବଳ       
 pulses       , Noun           , ଖଟାଳ             
 pumpkin      , Noun           , କୁମ୍ଳା କାନ୍ଦ        
 pumpkin      , Noun           , ଗର୍ଭିତ କୁମ୍ଳା କାନ୍ଦ 
 pumpkin creeper , Noun        , କାନ୍ଦା କାରି      
 quail        , Noun           , କୁଇ              
 quarrel      , Noun           , ଝଗଡ଼ା            
 pungent , Noun , କାରାମ୍‌ 
 punishment , Noun ," ନେରାମ୍‌ କାଷ୍ଟାମ୍‌, ଭଦାନାଦ୍‌, ଦେବା "
 pupil , Noun , ପାପ୍‌ ପା 
 purdah , Noun , ମୁସ୍‌ କା 
 purification , Noun ," ସୁବାଙ୍ଗ, ସାୟାମ୍‌, ତୁଙ୍ଗାନାଦ୍‌ "
 purified water , Noun ," ଟେଣ୍ଟାଙ୍ଗ୍‌, ମାନ୍ଦାନ୍‌ ଏର୍‌ "
 purpose , Noun ," ଆଲ୍‌ ପ୍‌, ଇଷ୍ଟାମ୍‌ "
 pus , Noun ," କୂଲୁମ୍‌, ଜାଲାମ୍‌ "
 queen , Noun , ରାଣୀ 
 query , Noun ," ନିଜାମା ମାଟା ବାତା, ଇଞ୍ଜୋ ତାଲ୍‌ ପି ଉଡ଼ାନାଦ୍‌ "
 push , Noun , ତୁର୍ସାନାଦ୍‌ 
 push down , Noun , ରାଲ୍‌ ପିସାନାଦ୍‌ 
" pustule, blister ", Noun , ବଣ୍ଠିୟା 
 python , Noun ," ଆଦ୍ାଣି, ମାଓଡ଼ ତାର୍ସ୍‌ "
 questioned , Noun , ମାଟ୍ଟା ମାଲ୍‌ ତାନାଦ୍‌ ତାଲ୍‌ ପାନାଦ୍‌ 
 sit , Noun , ସିଟ୍‌ 
 quiet , Noun ," କାଟ୍‌ଟୋ, ସାମ୍‌ କ୍‌ "
 rabbi , Noun , ଜିହୁଦା ନାରିନ୍‌ ଦାର୍ମାମ୍ 
 त्कुर। , Noun , ତ୍‌ ଗୁରୁ 
" rabbit, hare ", Noun , ଅମ୍‌ 
 radish , Noun ," ମୂଲା, ପାଣ୍ଡେରା, ପୀଙ୍କା ମାଟି "
 rafter , Noun ," ପାଟ୍‌ ଟି, ତୁଲାମ୍‌ "
 ragi , Noun , ଗରା 
 ragi porridge , Noun , ଗରଜାୱା 
 rain , Noun , ଓନା 
 rain sound , Noun ," ଆଦିରି ଓନା, ଓାସମିନ୍ଦେ "
 rainbow , Noun , ବୀମିନ୍‌ ଞିଲ୍‌ 
" rainy, winter season ", Noun , ଓନା କାଲାମ୍‌ 
 ram , Noun ," ପୋତ୍‌ ମେଣ୍ଡା ପିଲ୍ଲା, ୬୮୦୮ "
 ransom , Noun , ଜେଲ୍‌ ଦା ମାନ୍ଦାନୋଣ୍ତ 
 rascal , Noun ," ଗାଡ଼୍‌ ସାନାମ୍‌, ନେରାମ୍‌ "
 rashness , Noun ," ପୀନା, ନାର୍ଗେ "
 rat , Noun ," ଡୁକୁର୍‌, ଉପ୍‌ ପେ "
 raw fruit , Noun , ପଦାଲା ପାଣି 
 raw rice cooked without draining the alter , Noun , ପୁଙ୍ଗଲାମ୍‌ 
" ray, beam ", Noun , ଞେନେଲ୍‌ 
 razor , Noun , ଗେଟ୍‌ ଟା 
 reader , Noun ," ସାଦୁୱାନୋଣ୍ଠ, ପଡ଼ିୟା "
 reception , Noun ," ତୀସି, ତାଭାନାଦ୍‌ "
 recompense , Noun , ଏଭାନାଦ୍‌ 
 mal , Noun , ମାଲ୍‌ 
 red , Noun , ଇଲୁକଟେ 
 red ant , Noun ," ଆଲି ପେତେ, ପେତଉେ, ଏଲୁ ପେଭେ "
 red gram , Noun ," କାନ୍ଦିପାପୁ, ବାଦା "
 reduction , Noun ," ମାଡ଼ାନାଦ୍‌, ତାକ୍‌ ଏ ତୁଙ୍ଗାନାଦ୍, କାମ୍‌ "
 reference , Noun , କାଲିୟିତ୍‌ 
" refuge, asylum ", Noun , ଲୋନ୍‌ ଆସ୍‌ 
 refugee , Noun , ଉଡ଼ାନୋର୍‌ ବେନୋର୍‌ 
 refuse , Noun ," ଅଦ୍‌, ଉମା "
 regeneration , Noun , ମେଣ୍ଡୋୟ୍‌ ତାମ୍‌ 
 regret , Noun ," ମୋଡ଼୍, ତା ତାପ୍‌, ବୂଲ୍‌, ମାୟ୍‌ ଦିଙ୍କ୍‌ କାଷ୍ଟାମ୍‌ ଆଦାନାଦ୍‌ "
 regularity   , Noun           , ନିୟାମ୍‌ ପ୍ରାକାରାମ୍‌             
 reindeer     , Noun           , କଡ଼ମାମ୍‌                    
 relationship , Noun           , ଜାତା ଜୋକ୍‌ କା                 
 relative     , Noun           , ସୁଙ୍କୁମିର୍‌                 
 remarriage   , Noun           , ମେଣ୍ଡୋନ୍‌ ତାମ୍‌            
 CAA          , Noun           , ମାଡ଼ାନାଦ୍‌                  
 remedy       , Noun           , ସାୟା ଆଦାନ୍‌ ମାୟ୍‌         
 remission    , Noun           , ଞିଡ଼୍‌ ସୀଦାନାଦ୍‌            
 remittance   , Noun           , ଦୂରାମ୍‌ ଡ଼ାବ୍‌ କ୍‌        
 remorse      , Noun           , ଜୀୱାମ୍‌ ତେ ମାଡ଼୍‌ ତା       
 shoes        , Noun           , ଟେଣ୍ଡା                    
 thorns       , Noun           ," ତୀସାନାଦ୍‌, ତୀର୍ପାନାଦ୍‌   "
 rice         , Noun           ,                               
 renown       , Noun           , ମେଲ୍‌ ତା ପେଦେର୍‌             
 nets         , Noun           , ସାନାଦ୍‌                    
 clitic       , Noun           ," ବାରି, ବାରେ               "
 authority , Noun , କାରାଧିକାର 
 esteem , Noun , ମାନମାନ୍ୟତା 
 hotel , Noun , ହୋଟେଲ 
 life , Noun , ଜୀବନ 
 mall , Noun , ମାଳି 
 responsibility , Noun , ଦାଯ୍ୟ 
 restaurant , Noun , ରେସ୍ତୁରାଣ୍ଟ 
 retinue , Noun , ସାଙ୍ଗେ ସାଙ୍ଗେ ଓଦାନୋର୍‌ 
" revelation, expression ", Noun , ତୋପିସାନାଦ୍‌ 
 revenge , Noun ," ନେ, ଭର୍‌ ତତାନାଦ୍‌ "
 reverence , Noun ," ମାରିୟାଦା, ବାଲି "
" revolt, mutiny ", Noun , ସିରୋଦାମ୍‌ 
 reward , Noun ," ମେଲ୍‌, ସେଙ୍ଗେ ସାମାନ୍‌ ଭଦାନାଦ୍‌ "
 rheumatism , Noun , ଖୂଲି ନୋପ୍‌ ପୁ 
 rhinoceros , Noun , ଭରେଲ୍‌ 
 rib , Noun ," ପାକ୍‌ କା ବୁଲା, ଆଡ଼ା ବୁଲା "
 rice beer , Noun , ଲାନ୍ଦା 
 rice food , Noun , ଚାକୂର୍‌ 
 rice porridge , Noun ," ଜାୱ୍‌, ଜାଏ "
 rich , Noun ," ନାର୍ଗେ ସମ୍‌, ସାନ୍‌ ସ୍ରାମ୍‌ "
 riddle , Noun , ସିପାନାଦ୍‌ 
 ridge gourd , Noun , ବିର୍‌ କାୟ୍‌ 
" ridicule, mimicry ", Noun , ମିତୁକାନାଦ୍‌ 
 right , Noun , ଆଦିକାରାମ୍‌ 
 right , Noun , ତିନା ପାକ୍‌ କା 
 right hand , Noun , ତିନ୍ନାକାୟ 
 right leg , Noun , ତିନ୍ନାଗାଲ୍‌ 
 righteousness , Noun , ନିଜାମ୍‌ ତେ ମାନ୍ଦାନାଦ୍‌ 
 rim , Noun , ଗୋଡ଼୍‌ ମୁଲା 
 rind , Noun , ତଲ୍‌ କା ରୋଗାମ୍‌ 
 ring , Noun , ମୁଦ୍ଦା 
 ring finger , Noun , ଉଙ୍ଗାମ୍‌ ଏାଟାନ୍‌ 
 ring guard , Noun ," ପାଇତେମ୍‌, ଗାଜୁ "
 ring worm , Noun , ଶୋମିନ୍ଦେ 
 rise and fall , Noun , ପୋ ଡାପ୍‌ 
 risk , Noun , ତାନାଲାଡ଼ା 
" rite, ritual ", Noun ," ଦାର୍ମାମ୍‌ ତ୍‌ ନିୟାମ୍‌, ମାଟା "
 river , Noun ," ସାୱ୍‌ର୍‌, ପଟେଡ଼୍‌, ଗଦାର, ଭଲେର୍‌ "
 road , Noun , ରୋଟ୍‌ 
 robber , Noun , ଡଙ୍ଗାନୋର୍‌ 
 roll , Noun ," ୮୮୮, ନୁଙ୍କା, ତୁରୁସାନା "
 rolling pin , Noun ," ବାଲୁତା ରୁଟି, ରାକା "
 romantic love , Noun , ଉଡ଼ି ଏାଦାନ୍‌ ପ୍ରେମା 
 roofing with bamboo , Noun , ସାସାକ୍‌ 
 room , Noun ," ଗାତ୍୍‌,ଗାତି "
 room-mate , Noun , ତୋଡ଼େ ଅଣ୍ଡୋୟ୍‌ 
 root , Noun ," ସେର୍‌, ମାଡ୍‌ "
" root vegetable,yam ", Noun ," କେସ୍‌, କାମାଟି, ନାଙ୍ଗେଲମାଟି "
 rope , Noun ," ଏର୍‌ ଗାଟ, କାନ୍ନେମ୍‌, ମୋକୁମ୍‌ "
 rope for tying plough , Noun , କାନ୍ନେମ୍‌ 
 rope shelf , Noun ," ଆର୍ପୁ-ତାଡୁମ୍‌,ଉଟ୍‌ "
 rope weave , Noun , ଡ଼ାଣ୍ତେମ୍‌ 
 rose , Noun , ଗୁଲାପ୍‌ ପୁଙ୍ଗାର 
 sack , Noun ," ବୋରା, ବାସ୍ା "
 sacrifice , Noun ," ତିରାମ୍‌,ବାଲିଦାନ୍‌ "
 Sadducee , Noun ," ଯୀଶୁ ଖ୍ରୀଷ୍ିନ୍‌, କାଲାମ୍‌ ତ୍‌ ଅରୋଟ୍‌ କୁହ୍ୂଦି "
 rough        , Noun , ଗିଡ୍‌ 
 up and down  , Noun , - 
 round        , Noun , ବିଡ଼ି ଉତ୍ତାନାଦ୍‌ 
 round        , Noun , ଟାଟ୍‌-ବୁଟୁଲ୍‌ 
 route        , Noun , ଆର୍‌ 
 ruffian      , Noun ," ଆସାଲ୍‌ କୁଦ୍‌ ରଣ୍ଟ, କାୟ୍‌ ମୁଲ୍‌ "
 safety       , Noun ," ବାୟାମ୍‌ ଇଲୁକଟେ, ସାୟା ମାନ୍ଦାନାଦ୍‌ "
 safety pin   , Noun ," ସକ୍‌ କାୟ୍‌, ଉକ୍‌ ସି.ପିନ୍ନିସ୍‌ "
 sailing      , Noun ," ଓଡ଼ା ଡୌଦାନାଦ୍‌, ଓଡ଼ା କୁଶ୍‌ ପି ମାଞ୍ଜ୍‌ "
 saint        , Noun , ଦାର୍ମାମ୍‌ ତା ମାନ୍ଦାନ୍‌ 
 salary , Noun , ଜୀତାମ୍‌ 
 saliva , Noun ," ସେଲ୍‌ ତୁ, ବୁଗା "
 salt , Noun , ଓୱର୍‌ 
 salted and dried fish , Noun ," ସେନ୍‌ କିକେ,ଗର୍ସା "
 rumour , Noun , ତାପୁତେ ବୁକ୍‌ କାର୍‌ 
 salty , Noun , ଲୁଣି ଉପ୍‌ ପା 
 salvation , Noun , ଗେଲ୍‌ ସାନାଦ୍‌ 
 sambar deer , Noun , ମାଇମାମ୍‌ 
 sanctify , Noun , ପାପାମ୍‌ କୁଞ୍ଚି ଗେଲ୍‌ ପ୍‌ 
 AGIA , Noun , ସୁବ୍ାଙ୍ଗ୍‌ ଡ଼ି 
 ମାନ୍ଦାନାଦ୍‌ , Noun , ମାନ୍ଦାନାଦ୍‌ 
 sand , Noun , ଉସ୍‌ କା 
 saree , Noun , ସିଲେ 
" Satan, spirit ", Noun ," ଦେୟାମ୍‌, ବୁତାମ୍‌, ପାରା "
 ତୁଙ୍ଗାନୋଣ୍ଟ , Noun , ତୁଙ୍ଗାନୋଣ୍ଟ 
 ଆଦାନାଦ୍‌ , Noun , ଆଦାନାଦ୍‌ 
 Saturday , Noun , ସାନିୱାରାମ୍‌ 
 sauce pan , Noun ," କୋଡ଼େଇ, କୋଡେୟ୍‌ "
 saving , Noun , ସଞ୍ଚିତ କରିବା 
 saviour , Noun , ରକ୍ଷକ 
" ପିସାନୋଣ୍ଟ, ଜୀଶୁ ଖ୍ରୀଷ୍ଟ ", Noun ," ପିସାନୋଣ୍ଟ, ଜୀଶୁ ଖ୍ରୀଷ୍ଟ "
" sawdust, husk ", Noun , ପ
 scales           , Noun              , ନିକ୍ତି                
 scales of fish   , Noun              ," କ୍ଲାଉଞ୍ଜି, କିକ୍‌ କେ   "
 scaly ant eater  , Noun              , ଝାଡୁ ମ୍‌             
 scandalize       , Noun              , ନେରାମ୍‌ ମାଡ଼ାନାଦ୍‌      
 scar             , Noun              , ମାର୍ରା               
 scarf            , Noun              , ସାଲ୍‌ କାଲାମ୍‌ ତେ     
 scent            , Noun              ," ଗନ୍‌ଧ, ମେଲ୍‌ ତା ଗାବ୍‌, ଓାସ୍ନାମ୍‌ "
 scholar          , Noun              , ନାର୍ଗେ କାର୍‌ ଶ୍‌     
 scholarship      , Noun              , ସାଧାରଣ ଛାତ୍ରାବାସ      
 school           , Noun              , ଇସୁକୁଲ୍‌ -ବିଦୟାଲୟ     
 scissors         , Noun              , କାତ୍ରି               
 scolding         , Noun              , ତେନ୍‌ ଶ୍‌            
 scorpion         , Noun              , ବିଛା                
 screech , Noun , ଆର୍ଦାମ୍‌ 
 scribe , Noun , କାବୁର୍‌ ରାସାନୋଣ୍ଡ 
 scripture , Noun ," ଦାର୍ମାମ୍‌ ତ୍‌ ବୟ୍‌ ,ଆକ୍‌, ପୁଶ୍‌ ତାମ୍‌ "
 scythe , Noun ," ବାଣା, ଏଟାଡ଼୍‌ "
 sea/ocean , Noun ," ସାମୁଦାମ୍‌, ସାନ୍ଦ୍ରାମ୍‌ "
 seal , Noun , ମୁଦା ଆନାଓୱାଲ୍‌ 
 seamstress , Noun , ସୀଲେ କୁଟାନ୍‌-ନାଟାଡ଼୍‌ 
 season , Noun , କାଲାମ୍‌ 
 seasonal , Noun , କାଲାମ୍‌ ତା 
 second , Noun , ସେକେଣ୍ଡ 
 secretion from the eye , Noun ," କଣା ପୀ,କାଣ୍‌ କ୍‌ ପେଲିତା "
 seed , Noun , ପେଣ୍ଡୁକ୍‌ 
 seedling , Noun ," କେ, ଓାଞ୍ଚିନ୍‌, ନାରା "
 self control , Noun ," ନିଜେ ନିଜ ଆଲ୍‌, ପ୍‌ ତିନ୍‌ ପୟ୍‌ ତାନାଦ୍‌ "
 self conceit , Noun , ନିଜ କୂୱାମ୍‌ 
 self respect , Noun , ନିଜ ମାରିୟାଦା(ମେଲ୍‌ ତା) 
 selfishness , Noun ," ନିଜେ ସେଙ୍ଗେ, ମାତ୍ର ପାଡ଼ିୟ୍‌ ଦା ଉଡ଼ାନାଦ୍‌ "
 selflessness , Noun ," ନିଜା ଜୀୱାମ୍‌, ମାତ୍ର ଉଡ଼ୋର୍‌ ସାର୍ରାତୋର୍‌, କିଙ୍କ୍‌ ଆଲ୍‌ ସାନାଦ୍‌ "
 sense        , Noun           , ଉପିର୍‌           
 sensitive    , Noun           , କିତ୍‌ କିତା ଆସମିନ୍ଦେ 
 servant      , Noun           , କୋତି ନାଟାଡ଼୍‌    
 servant of God , Noun        , ଜିତ୍‌            
              , Noun           , କିନ୍‌ ନୀ        
 shadow       , Noun           ," ନୀତ୍‌ କା, ଗୋଲ୍‌ "
 sharp sword , Noun , ସୂର୍‌ କାଚେର୍‌ 
 sharpening stone , Noun , ଗୁଣ୍ଡ ରାମ୍‌ 
 shawl , Noun , ସୁନ୍‌ ନି 
 she goat , Noun , ଡାଡାମେକ୍ନା 
 she near , Pronoun , ଇଦ୍‌ ଦୁ 
" she,it ", Pronoun , ଆଦ୍‌ 
 she( far) , Pronoun ," ଆଦ୍‌ ଦୁ,ଉଦ୍‌ "
 shed , Noun , ୮୮୮. ପୋଙିଂସ୍ତଣ୍ତ 
 sheep , Noun , ମେଣ୍ଟା 
 sheep bleats , Noun , ମେକ୍‌ କା କେଇତ୍‌ 
 sheep pen , Noun , ମେକାନ୍‌ ପାକା 
 shepherd , Noun , ଗଲାଲ୍‌ 
 ship , Noun , ଏର୍‌ ଜାହାଜ 
 shirt , Noun ," ସକ୍ତା, କୁସାମ୍‌, ଚକା "
 shock , Noun , ସେଦୁ 
 shoes , Noun , ଜୁତା 
 shop , Noun , ଦୋକାନ 
 shopkeeper , Noun , ଦୋକାନୀ 
 short man , Noun , ଗୁଟୁଡ଼୍‌ କ୍‌ 
 short sight , Noun , ଦୂର ଦୃଷ୍ଟି 
 shots , Noun ," ଗୋଲି, ଗୁଲି "
 shoulder , Noun , କନ୍ଧ 
 shout , Noun , ଚୀକିବା 
 shrew            , Noun            , ତ୍ରିୟାନୋଣ୍ଡ         
 shriek           , Noun            ," ଗାଟ୍‌ ଟି, ପୀନା  "
 shrivelled       , Noun            , ମଣ୍ଡା କାୟ୍‌        
 shutter          , Noun            , ତୂମ୍‌ ବାଲ୍‌ ଲା   
 Siberian crane   , Noun            , ତେଲାବାଟ୍‌        
 sickle           , Noun            , ପାଲ୍‌ କିନ୍‌ କାଚେର୍‌ 
 side             , Noun            ," ପାକାତ୍‌, ପାକା    "
 side by side     , Noun            , ଦେଗେର୍‌ ଦେଗେର୍‌   
 sieve            , Noun            , ଜାଲୋଡ଼୍‌         
 sight            , Noun            , ଉଡ଼ାନାଦ୍‌         
 sign             , Noun            ," ମାନ୍ତା, ଚିନ୍ନୋ   "
 signal           , Noun            ," ଆନାଏଁଲ୍‌, ଚିନ୍ନୋ "
 silhouette       , Noun            , ନୀତ୍‌ କାତ୍‌       
 silk cotton tree , Noun            , ବୁରୁ ମାଡ଼ା       
 silliness        , Noun            ,                       
 silver       , Noun           ," ସେଣ୍ଡ, ରୁପ୍‌ ପା  "
 sin          , Noun           , ପାପାମ୍‌          
 AIGA         , Noun           , ମାଡ଼ାନୋଣ୍ଟ        
 sincerity    , Noun           , ନିଜାମ୍‌ ଆସି ନାମ୍‌ 
 sinew        , Noun           , ନାରାମ୍‌          
 singer       , Noun           , ପାଟା ପାର ନୋଣ୍ଡତ    
 single grain , Noun           , ଏକ ଅନାଜ ଦାନା      
 sinner       , Noun           , ପାପି             
 sinus        , Noun           , ମୋସୋର୍‌ କୁଞ୍ଚି ଏର୍‌ 
 sister       , Noun           ," ବାୟୋ, ୟାକ୍‌      "
 sister in law , Noun          , ସାଳୀ            
 sister's husband , Noun      , ଭାଉଜା           
 site         , Noun           , ପଡ଼ିୟ୍‌          
 sitting stool , Noun          , ଚକିରା            
 skin disease , Noun           , ତାମେର୍‌                
 skin problems, Noun           , ତଲ୍‌ କା-ରୋଗାମ୍‌         
 skin of onion, Noun           , ଟଟେ                  
 skink        , Noun           , ମିନିକି ଡୋକେ           
 skirt        , Noun           ," ସାୟା, ଗୂନ୍‌ ଲାଙ୍ଗା     "
 sky          , Noun           ," ମାବ୍‌, ପରରା           "
 slate        , Noun           , ବାଲ୍‌ ଲା             
 sleeper berth, Noun           , ବାଣି ତା ପାଟ୍‌ ଟି ଆନ୍ଦାନ୍‌ ପଡ଼ିୟ୍‌ 
 sling        , Noun           , ଅଡ଼୍‌ ସେଲ୍‌            
 slipper         , Noun           , ପିଶ୍‌କ୍ଆର୍ତ୍‌ 
 slope           , Noun           ," ବୀଡ଼ା, ସେଡ଼୍‌, ଗୁର୍‌ "
" sloth, idleness ", Noun           ," ସଳାଟ, ଆଳସ "
 slugger         , Noun           , କୂର୍‌କେଲ୍‌-କୂର୍କାନୋଣ୍ଡ 
 small brother   , Noun          , ତାମାଲ୍‌ 
 small corn field, Noun          , କୁମ୍ 
" small father, big father", Noun   ," ବାବାଲ୍‌, ପେପୁ "
 small fish      , Noun          ," ଜିମା, ଜିମେ "
 small frog      , Noun          , ଚିଟ୍‌ କାପା 
 small hill      , Noun          , ଗୁବାଲ୍‌ 
 small in size   , Noun          ," ସୁତୁଲା, ସୁଦୁଲା, ଚିନା "
 small intestine , Noun          , ସୁଡ଼ଲା 
 small mat       , Noun          , ସାମ୍ା 
 small mother-step mother, Noun ," ୟାୟୋ, ଚନ୍‌, ଆଇଗ୍‌ "
 small mud bench , Noun          , ବୀଡା 
 small plant     , Noun          , ପଦଲା 
 small red ants  , Noun          , ପେତେ 
 small-sized paprika, Noun        ," ପଶ୍ମ୍‌, ମିଡ଼ିୟା "
 small tomato , Noun , ଏର୍କ୍‌ କା 
 small wooden stool , Noun , - 
 smallpox , Noun , ରୋଗାମ୍‌ 
" smartness, briskness ", Noun , ସିଟ୍‌ 
 smoke , Noun , ଉମା 
 smoke of incense , Noun , ଉମା 
 snail , Noun , ନାତ କେ 
 snake , Noun ," ତାଡ଼ାସ୍‌, ତାର୍ସ୍‌ "
 snake charmer , Noun , ତାରସକିନର୍‌ 
 snake gourd , Noun , ଜାଙ୍ଗ 
 snore , Noun , ଗର୍‌ କିଭ୍ତୋନ୍‌ 
 - , Noun , ଗୁମଡ଼କାଯା 
 - , Noun , ଗୁର୍ରାନଦ୍‌ 
 - , Noun , କୋପାମ୍‌ ତୋପିସାନାଦ୍‌ 
 - , Noun , ନୋଟ କେ 
 - , Noun , ପାଟ୍‌ ସାୟା ପାଡ଼ିୟ୍‌ ତୁଙ୍ଗାନାଦ୍‌ 
 - , Noun , ରୋଗାମ୍‌ 
 - , Noun , ସାନୋର୍‌ ତାନୋର୍‌ 
 - , Noun , ସୁପାର୍‌ନ୍ନା 
 - , Noun , ସୁରୁଜ୍‌ ସାନୋର୍‌ ତାନୋର୍‌ 
 soap                , Noun                  , ସାବୁନ୍‌            
 society             , Noun                  ," ସାଙ୍ଗାମ୍‌, ସାଙ୍ଗାତତର୍‌ "
 socket of the eye   , Noun                  , କାଣ୍ଡ ଗବା          
 soil                , Noun                  , ମାଣ୍ଡୁଲ            
 sole                , Noun                  , ଲାବାକାଲ୍‌         
 sole of foot        , Noun                  , ଜେର୍ରୋଟ୍‌ କାଲ୍‌-ଅଣ୍ଡା କାଲ୍‌ 
 solution            , Noun                  , ସାମାଦାନାମ୍‌       
 some one , Pronoun , ବେନୋ 
 somersault , Noun , କୋଡ଼ି ଓଦାନାଦ୍‌ 
 son , Noun , ମାର୍‌ 
 son-in-law , Noun , ବାଣାଞ୍ଜାଲ୍‌ 
 Son of Man , Noun ," ଜୀଶୁ ଖ୍ରୀଷ୍ଟ, ପାରାମେଶ୍ବାରିନ୍‌ ମାର୍‌ "
 song , Noun , ପାଟା 
 sorcerer , Noun , ପୂଜାରୀ 
 sorcery , Noun ," ପାର୍ଚେଗା ନୋର୍‌, ରେଡିର୍‌ "
 sore mouth , Noun , ବର୍କ୍‌ କାଭା 
 soul , Noun ," ଜୀୱାମ୍‌, ଜୀୱା ଆତ୍ମା "
 sound , Noun , ଲେଙ୍ଗ 
 sound of thunder , Noun , ଗୁତୁଞ୍ଜାନାଦ୍‌ 
 sour , Noun ," ପୁଲସ୍‌ ତା, ପୁଲ୍‌ ଲା "
 south , Noun ," ତିନ୍ନା ପାକ୍‌ କା, ଉତ୍ତାନା "
 sow , Noun , ଏ଀ତାନାଦ୍‌ 
 sowing festival , Noun , ଓିଜା 
 sowing seeds , Noun           , ନାମ୍‌               
" spade, shovel", Noun           , ପାରା                
 spark        , Noun           , କିସ୍‌ ରାଓ            
 spear        , Noun           , ଗର୍କା                
 spear lance  , Noun           , ବାର୍ସି              
 speciality   , Noun           ," ସାୟାମ୍‌, ମେଲ୍‌ ତା "
 spider       , Noun           , ବାଲି                 
 spider-web , Noun , ବାଲେ 
 spinal column , Noun , ମାର୍‌କଟା 
 back bone , Noun , ମାର୍‌କଟା 
 spirit , Noun ," ଆତ୍ମା, ଜୀୱାମ୍‌ "
 spittle , Noun , ଆରଣ 
 splits , Noun , କାଂଛା 
 clefts , Noun , କାଂଛା 
 spoon , Noun , ସାମ୍‍ 
 spotted deer , Noun , ଚୀତଳ 
 spotted hyena , Noun , ମାଡ଼ା ନେୟ୍‌ 
 spouse , Noun , ପତି/ପତ୍ନୀ 
 spouse's elder sister , Noun , ବୌଣୀ 
 spouse's younger sister , Noun , ସାଳିକ 
 spray , Noun , ଛିଡ଼ା 
 umbrella , Noun , ଛତ୍ରି 
 spring season , Noun , ବସନ୍ତ 
 springs , Noun , ଛିନା 
 sprout from earth , Noun , ପିର୍‌ 
 sputum , Noun , ଉଛୁଲ୍‌ 
 spy , Noun , କେଭାନାଦ୍‌ 
 square , Noun , ନାଲୁ 
 squeeze , Noun , ପୀରା 
" squint eyed, one eyed ", Noun , କାଣ୍ଡ-ସିରାଲ୍‌ 
 squirrel , Noun , ଆସେ 
 stable for horses , Noun , ଗୁର୍ରା ମାନ୍ଦାନାଦ୍‌ 
 stale , Noun ," ଆୱ୍‌ ତା, କାଡ଼ିୟ୍‌ ତାଦ୍‌ "
 stammerer , Noun ," କେତଣ୍ଟ-ତକାଲ୍‌, ମୁକାଲ୍‌ "
 star , Noun , ଉକ୍ତାମ୍‌ 
 stationary , Noun , ଟେଙ୍ଗ୍‌ ମାନ୍ଦାନାଦ୍‌ 
 stationery      , Noun                , ରାସାନାଦ୍‌ ସାଦ୍‌ 
" statue,idolater ", Noun                , ବୋମେ ମାଡ଼ାନାଦ୍‌ 
 statute         , Noun                ," ନିୟାମ୍‌ ମାଟା, ରୂଲ୍‌ "
 steadiness      , Noun                ," ଦୁସ୍‌, କାଟି ମାନ୍ଦାନାଦ୍‌ "
 stealing away   , Noun                ," ଇମ୍‌ ଡ଼ାନାଦ୍‌-ଇମ୍‌ ଡି, ମାତ୍ତା, ଇମ୍ରାନାଦ୍‌ "
 steam           , Noun                , କୁମ୍‌ ପୋଡ଼ 
 steel           , Noun                ," ତିଲ୍‌ ପ୍ଲେଟ୍‌, ଫା, କୁଣ୍ଡଳ "
 stench          , Noun                , ଗାବ୍‌ ବୁ 
 steno           , Noun                ," ରାସିଭଦାନୋର୍‌, କିଙ୍କ୍‌ ରାସୀଦାନାଦ୍‌ "
 stenography     , Noun                ," ବାର ନାରୂର୍‌, କିଙ୍କ୍‌ ରାସୀଦାନ"
 ace          , Noun           , ଆଣ୍ଡୁକ ଟୁଣ୍ଢି 
 axe          , Noun           , ମେୟ୍‌ ତାନ୍‌ 
 burning      , Noun           , ଡକା 
 cows         , Noun           , କୁଟ୍ଟାମ୍‌-କୁଟା 
 fruit        , Noun           , ଟେକା 
 pain         , Noun           , କାନ୍‌ ସ୍‌ କା 
 pith         , Noun           , ଟେକା 
 plantain tree , Noun          , ଟେକା 
